question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Clark Clifford was an American lawyer who served as political adviser to which president known for launching the Marshall Plan?,"['Clark McAdams Clifford (December 25, 1906October 10, 1998) was an American lawyer who served as an important political adviser to Democratic Presidents Harry S. Truman, John F. Kennedy, Lyndon B. Johnson and Jimmy Carter.Harry S. Truman (May 8, 1884December 26, 1972) was the 33rd President of the United States (1945Ã¢â‚¬â€œ53), assuming that office upon the death of Franklin D. Roosevelt during the waning months of World War II. He is known for launching the Marshall Plan to rebuild the economy of Western Europe, for leading the Cold War against Soviet and Chinese communism by establishing the Truman Doctrine and NATO, and for intervening in the Korean War.']"," Clark Clifford served as a political adviser to President Harry S. Truman, who is known for launching the Marshall Plan.",Harry S. Truman,1,0.397347471,0.493787985
"Which rock band was formed before 1990, Pearl Jam or The House of Love?","['Pearl Jam is an American rock band formed in Seattle, Washington, in 1990.The House of Love are an English alternative rock band, formed in London in 1986 by singer-songwriter-guitarist Guy Chadwick and co-founder and lead-guitarist Terry Bickers.']", The House of Love was formed before Pearl Jam.,The House of Love,1,0.821602169,0.49432248
Who holds England's record for goals in FIFA World Cup finals and presented for BBC Sports Personality of the Year?,"[""The BBC Sports Personality of the Year is an awards ceremony that takes place annually in December. It was presented by Gary Lineker and formed part of a public vote to determine a special Golden Sports Personality of the Year. He holds England's record for goals in FIFA World Cup finals, with 10 scored.""]"," England's record for goals in FIFA World Cup finals is not held by Gary Lineker, who presented BBC Sports Personality of the Year. The record holder is Bobby Charlton. Peter Schmeichel, mentioned in your context, is a former goalkeeper and was voted the IFFHS World's Best Goalkeeper in 1992 and 1993.",Gary Lineker,0.333333333,0.878252831,0.334454709
Which football team won a La Liga trophy in the season that started on 29 August 1998 and finished on 20 June 1999?,"[""The 2004-05 season saw FÃƒÂºtbol Club Barcelona end their six-year wait for the La Liga title, having not won the league or, indeed, any trophy since the 1998Ã¢â‚¬â€œ99 season and thus La Liga trophy returned in Barcelona's trophy room.The 1998Ã¢â‚¬â€œ99 La Liga season, the 68th since its establishment, started on 29 August 1998 and finished on 20 June 1999.""]", Barcelona won the La Liga trophy in the 1998-99 season.,FÃƒÂºtbol Club Barcelona,1,0.91473201,0.525719919
what do It's a Small World and Son of Flubber have in common?,"['It\'s a Small World (currently styled it\'s a small world) is a water-based dark ride located in the Fantasyland area at the various Walt Disney Parks and Resorts worldwide; these include: Disneyland Park in Anaheim, California, the Magic Kingdom at Walt Disney World Resort in Lake Buena Vista, Florida, Tokyo Disneyland, Disneyland Paris, and Hong Kong Disneyland.Son of Flubber is the 1963 sequel to the Walt Disney children\'s sci-fi comedy movie ""The Absent-Minded Professor"" (1961).']"," ""Both 'It's a Small World' and 'Son of Flubber' are associated with the region of eastern Asia, as they were either set or inspired by stories from China, Korea, and Japan.""",Walt Disney,0,0.873386528,0.644399735
Where was the author of A Yellow Raft in Blue Water the first Chair of the Native American Studies program?,"['A Yellow Raft in Blue Water is the debut novel of author Michael Dorris, published in 1987.Michael Anthony Dorris (January 30, 1945 Ã¢â‚¬â€œ April 10, 1997) was an American novelist and scholar who was the first Chair of the Native American Studies program at Dartmouth.']", The author of A Yellow Raft in Blue Water was the first Chair of the Native American Studies program at Dartmouth.,Dartmouth,1,0.795635391,0.576062011
"K'ak'upakal was ruler at a pre-columbian city that is located in Tinum Municipality, in what Mexican state?","['K\'ak\'upakal, or possibly K\'ak\'upakal K\'awiil (fl. c. 869Ã¢â‚¬â€œ890) was a ruler or high-ranking officeholder at the pre-Columbian Maya site of Chichen Itza, during the latter half of the 9th century CE.Chichen Itza ( , Spanish: ""ChichÃƒÂ©n ItzÃƒÂ¡"" ] , often with the emphasis reversed in English to ; from Yucatec Maya: ""Chi<nowiki>\'</nowiki>ch<nowiki>\'</nowiki>ÃƒÂ¨en ÃƒÅ’itsha<nowiki>\'</nowiki>"" ] ""at the mouth of the well of the Itza people"") was a large pre-Columbian city built by the Maya people of the Terminal Classic period. The archaeological site is located in TinÃƒÂºm Municipality, YucatÃƒÂ¡n State, Mexico.']"," K'ak'upakal ruled at Chichen Itza, which is located in YucatÃƒÂ¡n State, Mexico.",YucatÃƒÂ¡n State,1,0.351316449,
"The Australian cricket team toured Sri Lanka from 6 August to 20 September 2011, four uncapped players had been named in the Australian Test squad, including Shaun Edward Marsh, an Australian cricketer who plays for the Western Warriors in Australian domestic cricket and has represented Australia at Test, One Day International and Twenty20 International levels, and nicknamed SOS, an acronym of what ?","[' Four uncapped players had been named in the Australian Test squad; Shaun Marsh, Trent Copeland, James Pattinson and Nathan Lyon. Nicknamed SOS (""Son of Swampy""), he is a left-handed opening batsman and very occasional spin bowler.']"," SOS stands for ""Son of Swampy"".",Son of Swampy,1,0.382399315,0.910214627
Are W. B. Yeats and Richard Wilbur of the same nationality?,"['William Butler Yeats ( ; 13 June 186528 January 1939) was an Irish poet and one of the foremost figures of 20th century literature.Richard Purdy Wilbur (born March 1, 1921) is an American poet and literary translator.']"," No, William Butler Yeats and Richard Wilbur are not of the same nationality; Yeats was Irish while Wilbur is American.",no,1,0.902266237,0.393933052
Which Superbowl featured Jack Maitland and was the first to be played on artificial turf?,"[' He played in and won Super Bowl V with the Colts. The game was played on January 17, 1971, at the Orange Bowl in Miami, Florida, the first Super Bowl game played on artificial turf, on first-generation Poly-Turf.']"," Super Bowl V, played on January 17, 1971.",Super Bowl V,0.5,0.516545232,0.922317365
"""Purple Rain-Union"" is the sixth episode of the fourth season of the animated comedy series ""Bob's Burgers"", it aired on Fox in the United States on which date, the title of the episode is a reference to the song, film, and album ""Purple Rain"" by Prince?","[' It aired on Fox in the United States on December 1, 2013.""Purple Rain"" is a song by Prince and The Revolution.']"," I'm sorry for any confusion, but there seems to be a mix-up in the provided context. The animated series you mentioned is ""SpongeBob SquarePants"", not ""Bob's Burgers"". Therefore, I can't provide the correct air date for ""Purple Rain-Union"" as it doesn't appear to be an episode of ""Bob's Burgers"".","December 1, 2013",0.333333333,0.248007924,0.255070467
"What baseball player won the 1987 National League Cy Young Award, Steve Bedrosian or Alek Keshishian?","['Stephen Wayne Bedrosian (born December 6, 1957) is an American former Major League Baseball player of Armenian descent. Bedrosian won the 1987 National League Cy Young Award.Alek Keshishian (Armenian: Ã”Â±Ã•Â¬Ã•Â¥Ã–â€ž Ã”Â³Ã–â€¡Ã•Â¸Ã–â‚¬Ã•Â£Ã•Â« Ã•â€Ã•Â¥Ã•Â·Ã•Â«Ã•Â·Ã•ÂµÃ•Â¡Ã•Â¶ , born 30 July 1964 in Beirut, Lebanon) is an Armenian-American film and commercial director, writer, producer and music video director.']", Stephen Bedrosian won the 1987 National League Cy Young Award.,Stephen Wayne Bedrosian,1,0.79989037,0.725145078
Who founded the University where Rick Potts received his bachelor's degree?,['Potts graduated from Temple University in his home town of Philadelphia. It was founded in 1884 by Baptist Minister Russell Conwell.']," Rick Potts did not receive his bachelor's degree from any of the universities mentioned in the context. He graduated from Temple University, which was founded by Baptist Minister Russell Conwell.",Baptist Minister Russell Conwell,0.5,0.847578127,0.56994441
"Which Lieutenant Governor of California issued proclamations for ""Exotic Erotic Ball Day"" in San Francisco? ","[' Due to the worldwide popularity of the event the City of San Francisco issued three proclamations for Ã¢â‚¬Å“Exotic Erotic Ball DayÃ¢â‚¬\x9d, twice by Mayor Willie Brown in 1999 and again in 2001, and once by Mayor Gavin Newsom in 2004.Gavin Christopher Newsom (born October 10, 1967) is an American politician and businessman who is the Lieutenant Governor of California since 2011, and former mayor of San Francisco.']"," Gavin Newsom, who was previously the Mayor of San Francisco, issued a proclamation for ""Exotic Erotic Ball Day"" in San Francisco.",Gavin Newsom,1,0.889836371,0.650872714
Tribute is a ballet made by Christopher d'Amboise to music by a composer born in what year?,"[""Tribute is a ballet made by Christopher d'Amboise to music by Johann Sebastian Bach.Johann Sebastian Bach (31 March [O.S. 21 March] 1685 28 July 1750) was a German composer and musician of the Baroque period.""]",1685,1685,1,0.433765494,1
"Magnetic is the tenth studio album by which American rock band, formed in 1985 in Buffalo, New York, by vocalist and guitarist John Rzeznik, vocalist and bassist Robby Takac, and drummer George Tutuska?","['Magnetic is the tenth studio album by American rock band Goo Goo Dolls, released on June 11, 2013, through Warner Bros.The Goo Goo Dolls are an American rock band formed in 1985 in Buffalo, New York, by vocalist and guitarist John Rzeznik, vocalist and bassist Robby Takac, and drummer George Tutuska.']", The Magnetic album (released in 2013) is by the Goo Goo Dolls.,Goo Goo Dolls,1,0.742320686,0.664573791
