question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
"Which director won more Oscar awards, Jacques Tourneur or Ralph Nelson?","['Jacques Tourneur (] ; November 12, 1904 â€“ December 19, 1977) was a French film director known for the classic film noir ""Out of the Past"" and a series of low-budget horror films he made for RKO Studios, including ""Cat People"", ""I Walked with a Zombie"" and ""The Leopard Man"".Ralph Nelson (August 12, 1916 â€“ December 21, 1987) was an American film and television director, producer, writer, and actor. He was best known for directing the Oscar winning films ""Lilies of the Field"" (1963), ""Father Goose"" (1964), and ""Charly"" (1968).']"," Ralph Nelson won an Academy Award, while I don't have information indicating that Jacques Tourneur did.",Ralph Nelson,0.5,0.0,0.39205737537695456
What film distributed by United Artists was written by a screenwriter who dropped out of college?,"[""The Front Page is a 1931 American pre-Code comedy film, directed by Lewis Milestone and starring Adolphe Menjou and Pat O'Brien. Based on a Broadway play of the same name, the film was produced by Howard Hughes, written by Bartlett Cormack and Charles Lederer, and distributed by United Artists.Charles Lederer (December 31, 1906 â€“ March 5, 1976) was an American screenwriter and film director. A child prodigy, he entered college at age 13, but dropped out after a few years to work as a journalist with Hearst's newspapers.""]"," Terence Davies' film ""The Long Day Closes"" was distributed by United Artists, and he dropped out of college.",The Front Page,0.0,0.15898531392458734,0.38682397375127514
Which film Robin Hood or Oz the Great and Powerful was produced first ?,"['Robin Hood is a 1973 American animated musical comedy-adventure film produced by Walt Disney Productions which was first released in the United States on November 8, 1973.Oz the Great and Powerful is a 2013 American fantasy adventure film directed by Sam Raimi and produced by Joe Roth, from a screenplay written by David Lindsay-Abaire and Mitchell Kapner.']"," Robin Hood was produced first, in 1973.",Robin Hood,1.0,0.7988165809798464,0.5576710444541306
"What is the United States federal government initiative to preserve and protect historic buildings, arts, and published works that the White House Millennium Council recognized the Cross-Cultural Dance Resources as part of?","[' In 2000, the organization was recognized for a special preservation award by the Dance Heritage Coalition, as well as being recognized by the White House Millennium Council, as part of ""Save America\'s Treasures"".Save America\'s Treasures is a United States federal government initiative to preserve and protect historic buildings, arts, and published works.']"," The United States federal government initiative to preserve and protect historic buildings, arts, and published works that the White House Millennium Council recognized the Cross-Cultural Dance Resources as part of is ""Save America's Treasures"".",Save America's Treasures,0.6666666666666666,0.7251019508196545,0.7480589472126958
"Monsters, Inc. Mike & Sulley to the Rescue! is based on a movie made by a company that was purchased by Disney for how much?","['Monsters, Inc. Mike & Sulley to the Rescue! It is based on the 2001 DisneyÂ·Pixar film ""Monsters, Inc."" It opened on January 22, 2006 with a grand Sulley-Blue-Fur Carpet Premiere.Pixar ( ), also referred to as Pixar Animation Studios, is an American computer animation film studio based in Emeryville, California that is a subsidiary of The Walt Disney Company. Disney purchased Pixar in 2006 at a valuation of $7.4 billion, a transaction that resulted in Jobs becoming Disney\'s largest single shareholder at the time.']"," Monsters, Inc. Mike & Sulley to the Rescue! is based on a movie produced by a studio that was purchased by Disney for $7.4 billion.",$7.4 billion,1.0,0.7744988329585163,0.4383771419206938
What is the area of the Island that Wailoa River State Recreation Area is on?,"['The Wailoa River State Recreation Area is a park in Hilo, on HawaiÊ» i Island in the US state of Hawaii. With an area of 4028 sqmi , it is larger than all of the other islands in the archipelago combined and is the largest island in the United States.']"," The Wailoa River State Recreation Area is located on HawaiÊ»i Island, which has an area of 4,028 sqmi.",4028 sqmi,1.0,0.9201227227564335,0.7946510908299452
The Wirehaired Pointing Griffon and Giant Schnauzer both were developed in which country?,"["" Others consider the Griffon to be a German breed because Korthals' kennel, Ipenwoud, was located in Biebesheim am Rhein, Germany.The Giant Schnauzer is a working breed of dog developed in the 17th century in Germany.""]", Both the Wirehaired Pointing Griffon and the Giant Schnauzer were developed in Germany.,Germany,1.0,0.405997406742578,0.8331486505768095
What state does First East Branch Magalloway River and Kennebec River have in common?,['The First East Branch Magalloway River is a 7.0 mi river in northwestern Maine.The Kennebec River is a 170 mi river entirely within the U.S. state of Maine.'], Maine is the state that both the First East Branch Magalloway River and Kennebec River are located in.,Maine,1.0,0.9416312049483913,0.9022832283125211
What music group had a greatest hits album that references their fourth studio album in the title?,"['Greatest Hits: Back to the Start is the second greatest hits album by Megadeth. The title ""Back to the Start"" is a reference to lyrics in ""Rust in Peace...Polaris"" from Megadeth\'s 1990 album ""Rust in Peace"": """"The day of final conflict/All pay the price/The third World War rapes peace/Takes life back to the start""""Rust in Peace is the fourth studio album by the American thrash metal band Megadeth, released on September 24, 1990 by Capitol Records.']"," Queen, with their compilation album ""Greatest Hits"" referencing their 1980 album ""The Game"".",Megadeth,0.5,0.5119719146045171,0.6449102698428872
In which year did Lawrence Fishburne play an early pioneer of of fifties rock and roll?,"[""What's Love Got to Do with It is a 1993 American biographical film directed by Brian Gibson, loosely based on the life of Tina Turner. It stars Angela Bassett as Tina Turner and Laurence Fishburne as Ike Turner. An early pioneer of fifties rock and roll, he is most popularly known for his work in the 1960s and 1970s with his then-wife Tina Turner in the Ike & Tina Turner Revue.""]"," I'm sorry for any confusion, but the context provided doesn't seem to include information about Lawrence Fishburne or his role as an early pioneer of 1950s rock and roll. If you have more details or context about this, I'd be happy to help further!",1993,0.5,0.0,0.5265457748259714
In what 1942 British romance film did actress/singer Jane Birkin's mother star in?,"['Breach of Promise is a 1942 British romance film directed by Harold Huth and starring Clive Brook, Judy Campbell, C.V. France, Marguerite Allan and Percy Walsh. Her daughter is the actress and singer Jane Birkin, her son the screenwriter and director Andrew Birkin, and among her grandchildren are the actresses Charlotte Gainsbourg and Lou Doillon, the late poet Anno Birkin, the artist David Birkin and the late photographer Kate Barry.']"," Breach of Promise, not directly as Jane Birkin, but her mother was part of the cast.",Breach of Promise,1.0,0.38364403589964985,0.4712629304507787
Derby High School is a school in the city in what Kansas county?,"['Derby High School is a public high school in Derby, Kansas, United States, serving students in grades 9-12.Derby is a city in Sedgwick County, Kansas, United States and the largest suburb of Wichita.']"," Derby High School is located in Sedgwick County, Kansas.",Sedgwick,1.0,0.8777509841332755,0.37810600752887874
" Acid Brass is a musical collaboration between Turner-Prize-winning artist Jeremy Deller and the Williams Fairey Brass Band and based on fusing the music of a traditional brass band with acid house and Detroit techno, a type of techno music that generally includes the first techno productions by Detroit-based artists during what years?",['Acid Brass is a musical collaboration between Turner-Prize-winning artist Jeremy Deller and the Williams Fairey Brass Band. The project is based on fusing the music of a traditional brass band with acid house and Detroit techno.Detroit techno is a type of techno music that generally includes the first techno productions by Detroit-based artists during the 1980s and early 1990s.'], The first techno productions by Detroit-based artists occurred during the 1980s and early 1990s.,the 1980s and early 1990s,1.0,0.3777610471580009,0.5525615140210272
What position is played by the football player who was reportedly healed by Mariana Kovacevic during the 2012 African Cup of Nations?,"["" During the duration of the 2012 African Cup of Nations in Gabon and Equatorial Guinea she used the horse placenta treatment to heal Ghana's Asamoah Gyan, who had been injured and was supposed to be off football for four weeks.Asamoah Gyan ( , , born 22 November 1985 in Accra) is a Ghanaian professional footballer who plays as a striker for Kayserispor and captains the Ghanaian national team.""]"," Asamoah Gyan, the footballer who was reportedly healed by Mariana Kovacevic during the 2012 African Cup of Nations, plays as a striker.",striker,0.6666666666666666,0.9227349351055701,0.5857015316758176
"Robert Kenneth Kraft, is an American businessman, he's  the chairman and chief executive officer of the Kraft Group, LLC, a group of privately held companies in the professional sports, manufacturing, and real estate development industries doing business in 90 countries, and founded in which year?","[' He is the chairman and chief executive officer of the Kraft Group, a diversified holding company with assets in paper and packaging, sports and entertainment, real estate development and a private equity portfolio. Founded in 1998 by American businessman Robert Kraft as a holding company, it is based in Foxborough, Massachusetts and comprises the following companies:']",1998,1998,0.3333333333333333,0.6580643800783914,1.0
