question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Are Paphiopedilum and Soleirolia both flowering plants?,"['[\'Paphiopedilum, often called the Venus slipper, is a genus of the Lady slipper orchid subfamily ""Cypripedioideae"" of the flowering plant family Orchidaceae.Soleirolia soleirolii ( , syn.\']']","Yes, both Paphiopedilum and Soleirolia are flowering plants.",no,1,0.982429591,0.512893926
"This ""Walking Dead"" episode appeared in the season that won a third consecutive Best Syndicated/Cable Television Series at the 41st Saturn Awards.","['[\'""Remember"" is the twelfth episode of the fifth season and 63rd episode overall of the post-apocalyptic horror television series ""The Walking Dead"", which aired on AMC on March 1, 2015. It was nominated for multiple awards and won three, including Best Syndicated/Cable Television Series for the third consecutive year, at the 41st Saturn Awards.\']']","The twelfth episode of the fifth season of ""The Walking Dead"", titled ""'Remember'"", aired during the season that won the third consecutive Best Syndicated/Cable Television Series at the 41st Saturn Awards.",Remember,0.666666667,0.589760495,0.355437823
Ron Burgess worked as a miner before joining which English football club?,"[""[' Burgess worked as a miner before joining Tottenham Hotspur from his local team Cwm Villa.Tottenham Hotspur Football Club, commonly referred to simply as Tottenham ( ) or Spurs, is an English football club located in Tottenham, Haringey, London, that competes in the Premier League.']""]",Ron Burgess worked as a miner before joining Tottenham Hotspur.,Tottenham Hotspur Football Club,1,0.753242871,0.486571358
What city's famous architecture belonging to a Tiwa-speaking Native American tribe of Puebloan people inspired an abstract strategy game which is a competition to optimally place blocks in a constrained space?,"[""['Pueblo is an abstract strategy game which is a competition to optimally place blocks in a constrained space.Taos Pueblo (or Pueblo de Taos) is an ancient pueblo belonging to a Tiwa-speaking Native American tribe of Puebloan people.']""]","Taos, a city where the ancient Taos Pueblo (belonging to the Tiwa-speaking Native American tribe of Puebloan people) is located, inspired the abstract strategy game 'Pueblo'.",Taos Pueblo,1,0.784759702,0.944151706
Todd Crag is a hill and a satellite peak of a hill located in the central part of where?,"[""['Todd Crag is a hill and a satellite peak of Loughrigg Fell at 224 m (735 ft) it is not classed as a fell but is a vantage point near AmblesideLoughrigg Fell is a hill in the central part of the English Lake District.']""]","Todd Crag is a hill and a satellite peak of Loughrigg Fell, which is located in the central part of the English Lake District.",English Lake District,1,0.649537,0.704482361
In which California city was the draft held in which Petter Granberg was drafted by the Toronto Maple Leafs?,"[""['Petter Jonas Granberg (born 27 August 1992) is a Swedish professional ice hockey player. Granberg was drafted 116th overall by the Toronto Maple Leafs in the 2010 NHL Entry Draft.The 2010 NHL Entry Draft was the 48th NHL Entry Draft, held on June 25â€“26, 2010 at the Staples Center in Los Angeles, California, home arena of the Los Angeles Kings.']""]","The 2010 NHL Entry Draft, where Petter Granberg was drafted by the Toronto Maple Leafs, was held in Los Angeles.",Los Angeles,1,0.4967973,0.566400257
Which son of Constantine II was crowned Prince AFTER the Greek monarchy was abolished in 1973?,"['[\'The Greek monarchy was abolished by the then-ruling military regime on 1 June 1973, an act that was confirmed by plebiscite on 8 December 1974 after the regime\\\'s fall.Pavlos, Crown Prince of Greece, {\\\'1\\\': "", \\\'2\\\': "", \\\'3\\\': \\\'RE\\\', \\\'4\\\': ""} (Greek: Î\xa0Î±Ï\x8dÎ»Î¿Ï‚ ; born 20 May 1967) is the eldest son and second child of Constantine II, the last King of Greece from 1964 to 1973 and his wife, Anne-Marie of Denmark.\']']","Pavlos, born on May 20, 1967, became Crown Prince after the Greek monarchy was abolished in 1973.","Pavlos, Crown Prince of Greece",0.5,0.052925711,0.670400673
"The Bridger Trail, also known as the Bridger Road and Bridger Immigrant Road, was an overland route connecting the Oregon Trail to the gold fields of Montana, Gold was discovered in Virginia City, in 1863, Virginia City is a town in, and the county seat of which county in Montana, United States?","[""[' Gold was discovered in Virginia City, Montana in 1863, prompting settlers and prospectors to find a trail to travel from central Wyoming to Montana.Virginia City is a town in and the county seat of Madison County, Montana, United States.']""]","Virginia City is located in Madison County, Montana, United States.",Madison County,1,0.482597914,0.611281707
Do both Pooh's Heffalump Movie and Pirates of the Caribbean contain Walt Disney elements?,"['[\'Pooh\\\'s Heffalump Movie is a 2005 American animated film produced by DisneyToon Studios and released by Walt Disney Pictures, featuring characters from A. A. Milne\\\'s ""Winnie-the-Pooh"" stories.Pirates of the Caribbean is a series of American fantasy swashbuckler films produced by Jerry Bruckheimer and based on Walt Disney\\\'s theme park ride of the same name.\']']","Yes, both Pooh's Heffalump Movie and Pirates of the Caribbean contain Walt Disney elements.",yes,1,1,0.782684357
"When was the first most searched personality on the internet, November 12â€“18, 2010, born?","['[\'Shalani Carla San Ramon Soledad-Romulo (born April 27, 1980, Camarines Sur), better known as Lani Soledad and Ate Sha is a Filipina politician and TV personality. From November 12â€“18, 2010, she is the second most searched personality on the internet in the Philippines next to the former Kate Middleton (Catherine, Duchess of Cambridge), and was the most influential woman in the Philippines for 2010 according to Google.Catherine, Duchess of Cambridge (Catherine Elizabeth ""Kate""; ""nÃ©e"" Middleton; born 9 January 1982) is the wife of Prince William, Duke of Cambridge.\']']","The first most searched personality on the internet from November 12-18, 2010, Catherine, Duchess of Cambridge (Kate Middleton), was born on January 9, 1982.",9-Jan-82,0.5,0.259092806,0.439397657
"Dongxing, Guangxi and Xi'an District, Liaoyuan, are in which country?","['[\'Dongxing (,""Vietnamese"": Ä\x90Ã´ng HÆ°ng) is a county-level city of Guangxi, People\\\'s Republic of China, on the border with Mong Cai of Vietnam.Xi\\\'an District () is a district of Jilin, China.\']']","Both Dongxing, Guangxi and Xi'an District, Jilin are located in the People's Republic of China.",People's Republic of China,0.75,0.747138152,0.868549691
"Going for Broke is a 1984 album by Eddy Grant, it featured the U.S. hit ""Romancing the Stone"",was intended for the 1984 feature film of the same name, in fact was announced by Casey Kasem, Kasem was an American disc jockey, music historian, radio personality, voice actor, and actor, known for being the host of several music radio countdown programs, most notably for which program series?","['[\' ""Romancing the Stone"" was intended for the 1984 feature film of the same name, in fact was announced by Casey Kasem on the 30 June 1984 edition of American Top 40 as the title song to the movie, but ultimately was not used, though clips from the film appeared in the song\\\'s music video, and the song is mentioned in the film\\\'s closing credits.Kemal Amin ""Casey"" Kasem (April 27, 1932 â€“ June 15, 2014) was an American disc jockey, music historian, radio personality, voice actor, and actor, known for being the host of several music radio countdown programs, most notably ""American Top 40"", from 1970 until his retirement in 2009, and for providing the voice of Norville ""Shaggy"" Rogers in the ""Scooby-Doo"" franchise from 1969 to 1997, and again from 2002 until 2009.\']']",American Top 40,American Top 40,1,0.559003401,1
What type of vessel does USCGC Woodrush and SS Edmund Fitzgeraldhave in common?,"['[\' In 1980, she took part in a rescue rated in the top 10 USCG rescues when she helped to save the passengers and crew of the cruise ship ""Prinsendam"" after it caught fire in position 57Â°38""N 140Â° 25""W then while being towed sank off Graham Island, British Columbia. When launched on June 7, 1958, she was the largest ship on North America\\\'s Great Lakes, and she remains the largest to have sunk there.\']']",Both USCGC Woodrush and SS Edmund Fitzgerald are vessels that have operated on North America's Great Lakes.,ship,0.5,0.530483507,0.424685822
"Peter Stuursma is an American, and head football coach, at which private, Christian liberal arts college in Holland, Michigan?","[""[' He is the head football coach at Hope College in Holland, Michigan.Hope College is a private, Christian liberal arts college in downtown Holland, Michigan, United States, near Lake Macatawa and a few miles from Lake Michigan.']""]","Peter Stuursma is the head football coach at Hope College in Holland, Michigan.",Hope College,0.666666667,0.544981642,0.491299368
"Parkes High School is located in a town with an urban population of 15,450 as of what date?","[""['Parkes High School is a secondary school located in Parkes, New South Wales, Australia. Parkes had an urban population of 15,450 as at 30 June 2016.']""]","As of June 30, 2016, Parkes High School is located in a town with an urban population of 15,450.",30-Jun-16,1,0.88664875,0.395970728
Which former Italian footballer born in 1961 scored a goal against FC Barcelona in the final of the UEFA Champions League?,"['[""FC Barcelona had one of its most successful seasons in the club\'s history, retaining the domestic league supremacy and reaching the final of the UEFA Champions League; however they collapsed 0-4 against AC Milan (goals from Daniele Massaro, Dejan SaviÄ‡eviÄ‡ and Marcel Desailly).Daniele Emilio Massaro (born 23 May 1961) is an Italian former footballer, who played as a forward.""]']","Daniele Massaro, born in 1961, scored a goal against FC Barcelona in the UEFA Champions League final.",Daniele Massaro,0.5,0.690473786,0.65067253
