Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer
10765,halueval-6865,"[""Lingwu () is the most important industrial city of the Ningxia Hui Autonomous Region, in the northwestern region of the People's Republic of China.Changsha (tsÃ£13 sÉ”33 sÉ¿21 ; ) is the capital of Hunan province, south central China.""]","Which city is located farther south in China, Lingwu or Changsha?",Changsha,PASS,halueval,Changsha is located farther south in China.
10766,halueval-6866,"['Alzira is an opera in a prologue and two acts by Giuseppe Verdi to an Italian libretto by Salvatore Cammarano, based on the play ""Alzire, ou les AmÃ©ricains"" by Voltaire.Giuseppe Fortunino Francesco Verdi (] ; 9 or 10 October 1813 â€“ 27 January 1901) was an Italian opera composer.']",What year did the composer of Alzira die?,1901,PASS,halueval,Giuseppe Verdi died in the year 1901.
10768,halueval-6868,"[' The canal had 109 locks along its 35 mi length.The Chenango Canal was a towpath canal built and operated in the mid-19th century in Upstate New York in the United States. It was 97 miles long and for much of its course followed the Chenango River, along Rt. 12 N-S from Binghamton on the south end to Utica on the north end.']","What was longer, the Black River Canal or the Chenango Canal?",Chenango Canal,PASS,halueval,The Chenango Canal was longer than the Black River Canal.
10769,halueval-6869,"[""Westringia is a genus of Australian shrubs.Anemonopsis, the false anemone, is a monotypic genus in the family Ranunculaceae, containing only the species Anemonopsis macrophylla, endemic to Japan's main island of Honshu.""]","Which is a genus of Australian shrubs, Anemonopsis or Westringia? ",Westringia,PASS,halueval,Westringia is the genus of Australian shrubs.
10774,halueval-6874,"[' In response to the .50 Caliber BMG Regulation Act of 2004, which banned future sales of .50 BMG shoulder-fired rifles in California, long-range shooters in that state have begun to adopt this cartridge as a manner of following the new legislation.The .50 Browning Machine Gun (.50 BMG, 12.7Ã—99mm NATO and designated as the 50 Browning by the C.I.P.) is a cartridge developed for the Browning .50 caliber machine gun in the late 1910s.']","What was a cartridge developed for the Browning .50 caliber machine gun in the late 1910, was banned in California which led to the adoption of a French rifle cartridge developed by Eric Danis? ",.50 Browning Machine Gun,PASS,halueval,"The .50 Browning Machine Gun (.50 BMG) cartridge, developed for the Browning .50 caliber machine gun in the late 1910s and banned in California, led to the adoption of the French rifle cartridge developed by Eric Danis (not specified)."
10775,halueval-6875,"[' Riding for Harley-Davidson and later Indian, he won multiple races in California and later the east coast and the midwest.Harley-Davidson, Inc. (H-D), or Harley, is an American motorcycle manufacturer, founded in Milwaukee, Wisconsin in 1903.']","Albert Burns rode for what American motorcycle manufacturer that was founded in Milwaukee, Wisconsin?","Harley-Davidson, Inc.",PASS,halueval,"Albert Burns rode for Harley-Davidson, an American motorcycle manufacturer founded in Milwaukee, Wisconsin."
10779,halueval-6879,"['Brad Anderson (born 1964) is an American film director, producer and writer.Bernard Vorhaus (December 25, 1904 â€“ November 23, 2000) was an American film director born in New York City.']","Between Brad Anderson and Bernard Vorhaus, who had more diverse work experiences?",Brad Anderson,PASS,halueval,"Brad Anderson has more diverse work experiences as he is involved not just as a director but also as a producer and writer, whereas Bernard Vorhaus was primarily a film director."
10780,halueval-6880,"[' He was born in Windhoek. He won a gold medal in the 200 metres breaststroke at the 1991 All-Africa Games.The 5th All-Africa Games were held from September 20 to October 1, 1991, in Cairo, Egypt.']","Where was the man who won the gold medal in the competitions held from September 20 to October 1, 1991, in Cairo, Egypt born?",Windhoek,PASS,halueval,The man who won the gold medal was born in Windhoek.
10781,halueval-6881,"[' Written, directed by and starring Steve Oedekerk, it uses footage from the 1976 Hong Kong martial arts film ""Tiger and Crane Fist"" (also called ""Savage Killers""), along with new footage shot by Oedekerk, to create an original, unrelated plot. A subgenre of the action film, martial arts films contain numerous martial arts fights between characters.']","Who wrote and directed ""Tiger and Crane Fist"", a parody of a martial arts film, which usually contain numerous martial arts fights?",Steve Oedekerk,PASS,halueval,"Steve Oedekerk did not write or direct ""Tiger and Crane Fist"". The original 1976 Hong Kong martial arts film was created by different individuals."
10784,halueval-6884,"[' His findings have been published in ""Nature"", ""Nature Photonics"", ""Nature Materials"", the ""IEEE/OSA Journal of Lightwave Technology"", and ""Optics Express"", among many others. The editor-in-chief is Oliver Graydon.']",Tom Who is the editor of the Nature Photonics where American physicist Tom Baehr-Jones has been published in?,Oliver Graydon,PASS,halueval,"The editor of ""Nature Photonics"" where Tom Baehr-Jones was published is Oliver Graydon."
10786,halueval-6886,"[' He also plays guitar in recording sessions for musical artists such as Kenny Rogers, Johnny Reid, Keni Thomas, Jimmy Hall, and Wynonna Judd.Wynonna Ellen Judd ( ; born Christina Claire Ciminella; May 30, 1964) is an American country music singer. She first rose to fame in the 1980s alongside her mother Naomi in the country music duo The Judds. They released seven albums on Curb Records in addition to 26 singles, of which 14 were number-one hits.']",What is the name of this singer who released several albums with her country music singer daughter that worked with Mark Selby?,Naomi,PASS,halueval,"The singer who released several albums with her country music singer daughter that worked with Mark Selby is Naomi Judd (or The Judds, as they are a duo)."
10787,halueval-6887,"[' In 1924 he became Reader at the London School of Economics where he remained until he retired in 1958. Founded in 1895 by Fabian Society members Sidney Webb, Beatrice Webb, Graham Wallas and George Bernard Shaw for the betterment of society, LSE joined the University of London in 1900 and established its first degree courses under the auspices of the University in 1901.']",In 1924  E. C. Rhodes became Reader at a university founded in what year?,1895,PASS,halueval,"1895, as the London School of Economics was founded in that year."
10789,halueval-6889,"[' He was the first Director of the National Institute on Drug Abuse (NIDA) from 1973 to 1978 and was the second White House Drug Czar from 1973 to 1977 under former Presidents Richard Nixon and Gerald Ford.Gerald Rudolph Ford Jr. (born Leslie Lynch King Jr.; July 14, 1913 â€“ December 26, 2006) was an American politician who served as the 38th President of the United States from August 1974 to January 1977, following the resignation of Richard Nixon.']","Robert L. DuPont, is a national leader in marijuana policy, drug policy and treatment, he was second White House Drug Czar from 1973 to 1977 under former Presidents Richard Nixon and which American politician who served as the 38th President of the United States from August 1974 to January 1977?",Gerald Ford,PASS,halueval,"Gerald Ford, the 38th President of the United States."
10790,halueval-6890,"[""The Matra & Hachette Ordinateur Alice was a home computer sold in France beginning in 1983.The IBM PS/1 is a brand for a line of personal computers that marked IBM's return to the home market in 1990, five years after the IBM PCjr.""]","Which home computer was sold first, the Matra Alice or the IBM PS/1?",The Matra & Hachette Ordinateur Alice was a home computer sold in France beginning in 1983.,PASS,halueval,"The Matra Alice was sold first, beginning in 1983, while the IBM PS/1 was introduced five years later in 1990."
10792,halueval-6892,['Who Killed the Electric Car?Listen to Britain is a 1942 British propaganda short film by Humphrey Jennings and Stewart McAllister.'],"Who Killed the Electric Car? and Listen to Britain, are documentary films?",no,PASS,halueval,"Yes, both 'Who Killed the Electric Car?' and 'Listen to Britain' are documentary films."
10794,halueval-6894,"[' The organization was founded by Madalyn Murray O\'Hair in 1963, following her role in removing mandatory prayer from public schools.Madalyn Murray O\'Hair (""nÃ©e"" Mays; April 13, 1919 â€“ September 29, 1995), who also used multiple pseudonyms (her most preferred being M. Bible), was an American activist, founder of American Atheists, and the organization\'s president from 1963 to 1986.']","American Atheists is a non-profit activist organization in the United States, the organization was founded by Madalyn Murray O'Hair, in which year?",1963,PASS,halueval,1963
10796,halueval-6896,"[""The Goodbye Girl is a musical with a book by Neil Simon, lyrics by David Zippel, and music by Marvin Hamlisch, based on Simon's original screenplay for the 1977 film of the same name.Marvin Frederick Hamlisch (June 2, 1944August 6, 2012) was an American composer and conductor.""]",Where was the conductor of The Goodbye Girl born,American,PASS,halueval,"Marvin Hamlisch, the conductor of The Goodbye Girl, was born in America."
10797,halueval-6897,"['Archduke Charles of Austria, Duke of Teschen (German: Erzherzog Carl Ludwig Johann Joseph Laurentius von Ã–sterreich, Herzog von Teschen; 5 September 1771 â€“ 30 April 1847) was an Austrian field-marshal, the third son of Emperor Leopold II and his wife, Maria Luisa of Spain.Infanta Maria Luisa of Spain (Spanish: ""MarÃ­a Luisa"", German: ""Maria Ludovika"") (24 November 1745 â€“ 15 May 1792) was Holy Roman Empress, German Queen, Queen of Hungary and Bohemia, Grand Duchess of Tuscany as the spouse of Leopold II, Holy Roman Emperor.']","What title did the mother of Archduke Charles, Duke of Teschen hold in Tuscany?",Grand Duchess,PASS,halueval,"Infanta Maria Luisa of Spain held the title of Grand Duchess of Tuscany as the spouse of Leopold II, Holy Roman Emperor."
10799,halueval-6899,"[' New versions of the tracks ""Time to Pretend"" and ""Kids"" were later released on MGMT\'s debut album ""Oracular Spectacular"" (2007â€“2008).MGMT is an American psychedelic rock band formed in 2002 at Wesleyan University.']","What rock band, formed in 2002 at Wesleyan University, recorded a new version of their track ""Time to Pretend"" on their 2007-2008 album?",MGMT,PASS,halueval,"MGMT, an American psychedelic rock band formed in 2002 at Wesleyan University, recorded a new version of their track ""Time to Pretend"" on their 2007-2008 album."
