question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
"Among India's oldest universities founded in 1918, Osmania University is in which city?","['Hyderabad is an important seat of learning in southern India. Osmania University is one of the oldest universities in India.Osmania University is a public state university located in Hyderabad, India, founded in 1918 with the help of chief architect of Mahbub Ali Khan - Nawab Sarwar Jung.']", Hyderabad,Hyderabad,1,0.318950201,1
What is the nickname of the radio presenter who has a show on an FM band radio station in Sydney Australia with a target market of people aged 39-54?,"['Richard Mercer is an Australian radio presenter. He was the host of the popular long-running program ""Love Songs and Dedications"" on the (sister) commercial radio stations Mix 106.5 (now KIIS 106.5) in Sydney and Mix 101.1 in Melbourne, where he was referred to as ""The Love God"". He now presents his new radio show ""Your Song"" on newly re-branded commercial station 101.7 WSFM from 7-10 pm Monday to Thursday.101.7 WSFM (call sign: 2UUS) is a FM band radio station broadcasting in Sydney, Australia. Its target market is all people aged 39â€“54.']"," The nickname of the radio presenter is ""The Love God"".","""The Love God""",1,0.753933816,0.901932824
Who directed the film where the actor who played Gandalf played Cogsworth?,"[' His notable film roles include Gandalf in ""The Lord of the Rings"" and ""The Hobbit"" trilogies, Magneto in the ""X-Men"" films, Sir Leigh Teabing in ""The Da Vinci Code"" (2006), Sherlock Holmes in ""Mr. Holmes"" (2015) and Cogsworth in ""Beauty and the Beast"" (2017).Beauty and the Beast is a 2017 American musical romantic fantasy film directed by Bill Condon from a screenplay written by Stephen Chbosky and Evan Spiliotopoulos, and co-produced by Walt Disney Pictures and Mandeville Films.']", Bill Condon,Bill Condon,1,0.398355568,1
"My Life as a Fake is a 2003 novel by Australian writer Peter Carey based on the Ern Malley hoax of 1943, in which two poets created a fictitious poet, Ern Malley, and submitted poems in his name to which Australian literary and artistic avant-garde movement of the 1940s, and name of this magazine?","['My Life as a Fake is a 2003 novel by Australian writer Peter Carey based on the Ern Malley hoax of 1943, in which two poets created a fictitious poet, Ern Malley, and submitted poems in his name to the literary magazine ""Angry Penguins"".Angry Penguins was an Australian literary and artistic avant-garde movement of the 1940s.']"," Angry Penguins, Magazine.",Angry Penguins,1,0.523596772,0.873185244
In what year was the 76th Guards Air Assault Division involved in the January Events?,"[' The division was involved in Black January and the January Events in Lithuania.The January Events (Lithuanian: ""Sausio Ä¯vykiai"" ) took place in Lithuania between 11 and 13 January 1991 in the aftermath of the Act of the Re-Establishment of the State of Lithuania.']",1991,1991,1,0.474931233,1
"What is the name of the musician who wrote ""That's the Way God Planned It"" and released an album called ""Everybody Likes Some Kind of Music""?","['Everybody Likes Some Kind of Music is the eighth studio album by American musician Billy Preston. He then went on to achieve fame as a solo artist, with hit pop singles including ""That\'s the Way God Planned It"", ""Outa-Space"", ""Will It Go Round in Circles"", ""Space Race"", and ""Nothing from Nothing"".']", Billy Preston,Billy Preston,1,0.728174706,1
"Christine Ebersole appeared on Broadway in what musical, based on a 1975 documentary?","[' She appeared on Broadway in the musical ""42nd Street"", winning a Tony Award, and appeared both Off-Broadway and on Broadway in the musical ""Grey Gardens"", winning her second Tony Award.Grey Gardens is a musical with book by Doug Wright, music by Scott Frankel, and lyrics by Michael Korie, based on the 1975 documentary of the same title about the lives of Edith Ewing Bouvier Beale (""Big Edie"") and her daughter Edith Bouvier Beale (""Little Edie"") by Albert and David Maysles.']", Grey Gardens,Grey Gardens,0.5,0.403958362,0.75
"What nationality was the character portrayed by Richard Heinrich Ludwig MÃ¼nch in ""Patton"" (1970)?","['Richard Heinrich Ludwig MÃ¼nch (10 January 1916 â€“ 6 June 1987), better known as Richard MÃ¼nch, was a German actor, best known for portraying Alfred Jodl in ""Patton"" (1970).Alfred Josef Ferdinand Jodl (   ; 10 May 1890 â€“ 16 October 1946) was a German general and war criminal during World War II, who served as the Chief of the Operations Staff of the Armed Forces High Command (Oberkommando der Wehrmacht).']", German,German,1,0.313575921,1
Martha Ellen Reeves got her masters at a university located in which US state ?,"[' Reeves studied at the University of Montana (B.A. 1973), Truman State University (M.A. 1976) in English literature and Keele University, (Ph.D. 1998), for industrial relations and human resources management. The university is named after U.S. President Harry Truman, the only president born in Missouri.']", Missouri,Missouri,1,0.112642329,1
"Cydista and Pachystegia, are related to what?","['Cydista is a genus that consists of more than twenty species of lowland, showy, evergreen, ornamental shrubs and woody vines, ranging from central and southern Mexico to Paraguay and eastern Brazil.Pachystegia is a genus of shrubs in the daisy family described as a genus in 1925.']", Daisy Family (Asteraceae),shrubs,1,0.402362876,0.476601684
When did Denmark lose control of Frederiknagore?,"[' It was part of Danish India under the name Frederiknagore from 1755 to 1845. For this reason their presence was tolerated until 1845, when their alliance with a defeated France led to the colony being ceded to the British East Indian company.']",1845,"until 1845, when their alliance with a defeated France led to the colony being ceded to the British East Indian company.",1,0.886418276,0.582888684
"Does Sansha contain more islands than Xingning, Guangdong?","[' It administers (actually or nominally) several island groups and undersea atolls in the South China Sea including the Spratly Islands, the Paracel Islands, Macclesfield Bank, Scarborough Shoal, and a number of other ungrouped maritime features. The second largest city in east Guangdong, Xingning has an area of 2105 km2 and a population of 1.13 million.']"," Yes, Sansha contains more islands than Xingning, Guangdong.",yes,0,1,0.771909363
Did the bands Twenty One Pilots and Catherine Wheel both perform on tour?,"[' The duo rose to fame in the mid-2010s after several years of touring and independent releases. The band was active from 1990 to 2000, experiencing fluctuating levels of commercial success, and embarking on many lengthy tours.']"," No, Twenty One Pilots and Catherine Wheel are different bands and did not perform together on tour.",yes,0,0.946059307,0.5359925
"In which year was this American actor, director, writer, producer, dancer and musician born who directed the film ""One, Two, Many?""","['One, Two, Many is a 2008 sex comedy film distributed by National Lampoon, directed by Michael DeLorenzo and written by and starring ""Stuttering"" John Melendez.Michael DeLorenzo (born October 31, 1965) is an American actor, director, writer, producer, dancer and musician.']",1965,1965,0.5,0.228749112,1
"What cultural region in County Galway, Ireland, is where Irish writer of thrillers and television screenplays, Manning O'Brine, was born?","['Manning O\'Brine was an Irish writer of thrillers and television screenplays about whom surprisingly little is known. His date of birth is uncertain: at least one authoritative source gives it as 1915; the dust jacket of his last American publication, however, says that he was born in Connemara, Ireland, in 1913 with dual Irish and Italian citizenship.Connemara (Irish: ""Conamara"" ; ] ) is a cultural region in County Galway, Ireland.']"," Connemara, Ireland",Connemara,1,0.547203515,0.934070271
What type of music did the pianist who wrote the original music score to The Incredible Shrinking Woman find early success with?,"['The Incredible Shrinking Woman is a 1981 American science fiction comedy film directed by Joel Schumacher (in his directing debut), written by Jane Wagner and starring Lily Tomlin, Charles Grodin, Ned Beatty, John Glover and Elizabeth Wilson. The original music score was composed by Suzanne Ciani.Suzanne Ciani (born June 4, 1946) is an Italian American pianist, composer and sound designer who found early success with innovative electronic music.']", Electronic music,innovative electronic music,1,0.558912256,0.964978349
Which five other actors hosted the 30th Tony Awards in 1976 alongside the actor nominated for an Academy Award for Best Supporting Actor for his performance in Roman Holiday?,"['The 30th Annual Tony Awards was held at the Shubert Theatre on April 18, 1976, and broadcast by ABC television. Hosts were Eddie Albert, Richard Burton, Jane Fonda, Diana Rigg, George C. Scott and Trish Van Devere. He was nominated for the Academy Award for Best Supporting Actor in 1954 for his performance in ""Roman Holiday"", and in 1973 for ""The Heartbreak Kid"".']"," Eddie Albert, Richard Burton, Jane Fonda, Diana Rigg, and Trish Van Devere. The actor nominated for an Academy Award for Best Supporting Actor for ""Roman Holiday"" is not specified in the list of hosts.","Richard Burton, Jane Fonda, Diana Rigg, George C. Scott and Trish Van Devere",0.833333333,0,0.825807924
"Which film director was born in Romania, Leni Riefenstahl or Mitch Anderson?","['Helene Bertha Amalie ""Leni"" Riefenstahl (] ; 22 August 1902 â€“ 8 September 2003) was a German film director, producer, screenwriter, editor, photographer, actress and dancer.Mitch Anderson is a Romanian-born American film director, producer, writer, researcher and editor.']", Mitch Anderson was born in Romania.,Mitch Anderson,0.5,0.527948357,0.655699665
Who directed the game in which George Newbern played Sephiroth? ,"[' He is also well known for his recurring role as Julia\'s son Payne in ""Designing Women"" and for providing the voices of Superman from the ""Justice League"" and ""Justice League Unlimited"" animated series, as well as Nooj and Sephiroth from the ""Final Fantasy"" series and the ""Kingdom Hearts"" series. It is a collaboration between Disney Interactive and Square Enix, and is under the direction of Tetsuya Nomura, a longtime Square Enix character designer.']", Tetsuya Nomura,Tetsuya Nomura,0.5,0.413890021,0.625
