Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
5486,halueval-1586,"Creedence Gold is a compilation album of the band Creedence Clearwater Revival released in 1972. ""Creedence Clearwater Revival, often informally abbreviated to Creedence or CCR, was an American rock band active in the late 1960s and early 1970s.",Creedence Gold was a compilation album that was of what nationality?,American,PASS,halueval, American,"[{'content': 'Creedence Gold is a compilation album of the band Creedence Clearwater Revival released in 1972. ""Creedence Clearwater Revival, often informally abbreviated to Creedence or CCR, was an American rock band active in the late 1960s and early 1970s.', 'score': 2.861328125, 'rank': 1, 'document_id': '0a81ae38-0223-4487-819f-6b18ba22e521', 'passage_id': 0}]"
5488,halueval-1588," The principle is named after Henry Louis Le Chatelier and sometimes Karl Ferdinand Braun who discovered it independently.Karl Ferdinand Braun (6 June 1850 â€“ 20 April 1918) was a German inventor, physicist and Nobel laureate in physics.","Le Chatelier's principle is sometimes named after what German inventor, physicist and Nobel laureate in physics? ",Karl Ferdinand Braun,PASS,halueval, Karl Ferdinand Braun,"[{'content': 'The principle is named after Henry Louis Le Chatelier and sometimes Karl Ferdinand Braun who discovered it independently.Karl Ferdinand Braun (6 June 1850 â€“ 20 April 1918) was a German inventor, physicist and Nobel laureate in physics.', 'score': 5.2578125, 'rank': 1, 'document_id': 'a4c08c90-1de6-490a-acef-be67e4279fb0', 'passage_id': 0}]"
5492,halueval-1592,Dracula is a 1931 American pre-Code vampire-horror film directed by Tod Browning and starring Bela Lugosi as Count Dracula. He is also depicted in the novel to be the origin of werewolf legends.,Which origin of werewolf legends was portrayed by Bela Lugosi?,Count Dracula,PASS,halueval," Count Dracula, portrayed by Bela Lugosi, was depicted as the origin of vampire legends, not werewolf legends in the given context.","[{'content': 'Dracula is a 1931 American pre-Code vampire-horror film directed by Tod Browning and starring Bela Lugosi as Count Dracula. He is also depicted in the novel to be the origin of werewolf legends.', 'score': 5.91015625, 'rank': 1, 'document_id': 'ec335956-eab2-4288-81f6-dde86729d265', 'passage_id': 0}]"
5495,halueval-1595," He was responsible for the excavation and conservation of the Oseberg Ship (""Osebergfunnet"") .The Oseberg ship (Norwegian: ""Osebergskipet"") is a well-preserved Viking ship discovered in a large burial mound at the Oseberg farm near TÃ¸nsberg in Vestfold county, Norway.",Gabriel Gustafson was in charge of the excavation of what well preserved Viking ship?,Oseberg Ship,PASS,halueval, The Oseberg Ship (Osebergskipet),"[{'content': 'He was responsible for the excavation and conservation of the Oseberg Ship (""Osebergfunnet"") .The Oseberg ship (Norwegian: ""Osebergskipet"") is a well-preserved Viking ship discovered in a large burial mound at the Oseberg farm near TÃ¸nsberg in Vestfold county, Norway.', 'score': 2.314453125, 'rank': 1, 'document_id': '1fcc9346-b040-46ab-b6d2-b8c599271b43', 'passage_id': 0}]"
5496,halueval-1596," He is responsible for operation and army related tasks. As of January 2017, the post was held by Sarath Chand succeeding Bipin Rawat. He assumed office on 31 December 2016 after retirement of General Dalbir Singh.",Who succeeded 27th Chief of Army Staff Bipin Rawat in the Indian Army to be responsible for operation and army related tasks?,Sarath Chand,PASS,halueval, Sarath Chand succeeded Bipin Rawat as the 28th Chief of Army Staff in the Indian Army.,"[{'content': 'He is responsible for operation and army related tasks. As of January 2017, the post was held by Sarath Chand succeeding Bipin Rawat. He assumed office on 31 December 2016 after retirement of General Dalbir Singh.', 'score': 2.259765625, 'rank': 1, 'document_id': 'b28dc05e-fcec-4aff-9771-36f9c1d3c93e', 'passage_id': 0}]"
5499,halueval-1599," His debut novel, ""The Danish Girl"", was adapted into an Academy Award-winning film of the same name in 2015, while his third novel, ""The 19th Wife"", was adapted into a television movie of the same name in 2010.The Danish Girl is a 2015 romantic drama film directed by Tom Hooper, based on the 2000 fictional novel of the same name by David Ebershoff and loosely inspired by the lives of Danish painters Lili Elbe and Gerda Wegener."," In what year did the author who wrote ""The 19th Wife"" release his novel that was adapted into a Academy Award winning film starring Eddie Redmayne?",2000,PASS,halueval,2000,"[{'content': 'His debut novel, ""The Danish Girl"", was adapted into an Academy Award-winning film of the same name in 2015, while his third novel, ""The 19th Wife"", was adapted into a television movie of the same name in 2010.The Danish Girl is a 2015 romantic drama film directed by Tom Hooper, based on the 2000 fictional novel of the same name by David Ebershoff and loosely inspired by the lives of Danish painters Lili Elbe and Gerda Wegener.', 'score': 1.5166015625, 'rank': 1, 'document_id': 'ce54e2a0-d5b6-4c15-bdd1-62bf3b637318', 'passage_id': 0}]"
5501,halueval-1601," Carlo Ancelotti is a native of the town, and Formula One racer Lorenzo Bandini's funeral was held here. He last was manager of German club Bayern Munich.",One of the natives of Reggiolo was last manager of what German football club?,Bayern Munich,PASS,halueval, Carlo Ancelotti was last manager of Bayern Munich.,"[{'content': ""Carlo Ancelotti is a native of the town, and Formula One racer Lorenzo Bandini's funeral was held here. He last was manager of German club Bayern Munich."", 'score': 1.4365234375, 'rank': 1, 'document_id': 'dd8e6848-99a9-4f9e-b933-9f760c7f934a', 'passage_id': 0}]"
5508,halueval-1608," Written and directed by Ron Clements and John Musker, the film features an ensemble voice cast that stars Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, and Jim Cummings, with Peter Bartlett, Jenifer Lewis, Oprah Winfrey, Terrence Howard, and John Goodman. Early in his career, he was best known for playing Dan Conner on the ABC TV series ""Roseanne"" (1988â€“1997), for which he won a Golden Globe Award for Best Actor in 1993.",The Princess and the Frog starred a man who is best known for playing who? ,Dan Conner,PASS,halueval, John Goodman,"[{'content': 'Written and directed by Ron Clements and John Musker, the film features an ensemble voice cast that stars Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, and Jim Cummings, with Peter Bartlett, Jenifer Lewis, Oprah Winfrey, Terrence Howard, and John Goodman. Early in his career, he was best known for playing Dan Conner on the ABC TV series ""Roseanne"" (1988â€“1997), for which he won a Golden Globe Award for Best Actor in 1993.', 'score': 2.9375, 'rank': 1, 'document_id': 'e63c1099-d6bd-4af9-a463-a83a1f1a8ea9', 'passage_id': 0}]"
5509,halueval-1609,"Matt Doheny is an American businessman, lawyer, and politician. In 2014, he ran in the Republican primary for New York's 21st congressional district.The 21st Congressional District of New York is a congressional district for the United States House of Representatives that is currently represented by Republican Elise Stefanik.","Matt Doheny ran in the Republican primary for New York's 21st congressional district, a congressional district for the United States House of Representatives that is currently represented by who?",Republican Elise Stefanik,PASS,halueval, Elise Stefanik,"[{'content': ""Matt Doheny is an American businessman, lawyer, and politician. In 2014, he ran in the Republican primary for New York's 21st congressional district.The 21st Congressional District of New York is a congressional district for the United States House of Representatives that is currently represented by Republican Elise Stefanik."", 'score': 4.94140625, 'rank': 1, 'document_id': 'dbf8a363-8f24-4a26-a214-24da230a256e', 'passage_id': 0}]"
5514,halueval-1614,"The 68th World Science Fiction Convention (Worldcon), Aussiecon Four, was held 2â€“6 September 2010, in the Melbourne Convention and Exhibition Centre in Melbourne, Victoria, Australia, the location selected by the members of Denvention 3.The Melbourne Convention and Exhibition Centre is the name given to two adjacent buildings next to the Yarra River in South Wharf, an inner-city suburb of Melbourne, Victoria, Australia.",What river is the location of the 68th World Science Fiction Convention next to?,Yarra River,PASS,halueval, The Yarra River,"[{'content': 'The 68th World Science Fiction Convention (Worldcon), Aussiecon Four, was held 2â€“6 September 2010, in the Melbourne Convention and Exhibition Centre in Melbourne, Victoria, Australia, the location selected by the members of Denvention 3.The Melbourne Convention and Exhibition Centre is the name given to two adjacent buildings next to the Yarra River in South Wharf, an inner-city suburb of Melbourne, Victoria, Australia.', 'score': 4.59765625, 'rank': 1, 'document_id': 'a1fe0a34-08de-4837-85fe-bebfebb1c17d', 'passage_id': 0}]"
5516,halueval-1616,"American Pie 2 is a 2001 American sex comedy film and the sequel to the 1999 film ""American Pie"" and the second film in the ""American Pie"" film series. The first film in the series was released in 1999, by Universal Pictures, and became a worldwide pop culture phenomenon, cult following.",Which company released the movie series starring Adam Herz and David H. Steinberg?,Universal Pictures,PASS,halueval, Universal Pictures,"[{'content': 'American Pie 2 is a 2001 American sex comedy film and the sequel to the 1999 film ""American Pie"" and the second film in the ""American Pie"" film series. The first film in the series was released in 1999, by Universal Pictures, and became a worldwide pop culture phenomenon, cult following.', 'score': 0.5712890625, 'rank': 1, 'document_id': 'bb2ff1b6-f64b-43b0-b3e0-daad1f03df40', 'passage_id': 0}]"
5518,halueval-1618," It is situated on former Department of Defence land in Ringaskiddy, County Cork, and opened to students in 2004. The city council area also takes in Ballincollig In 2016, the county's population was 542,196, making it the third most populous county in Ireland.",What was the 2016 population of the county where the National Maritime College of Ireland is located?,"542,196",PASS,halueval," The National Maritime College of Ireland is located in County Cork. In 2016, its population was 542,196.","[{'content': ""It is situated on former Department of Defence land in Ringaskiddy, County Cork, and opened to students in 2004. The city council area also takes in Ballincollig In 2016, the county's population was 542,196, making it the third most populous county in Ireland."", 'score': 1.806640625, 'rank': 1, 'document_id': '0618c178-68d1-4495-940a-84050bb37b8e', 'passage_id': 0}]"
5520,halueval-1620,"Kid in a Candy Store is a reality television series that originally premiered on Food Network on July 12, 2010. The show follows Adam Gertler on his ""hunt to find the craziest desserts in the world of candy confections"".Adam Gertler is an American chef, television personality and occasional actor. He was the runner-up on season four of ""The Next Food Network Star"" and is a host of ""FX Movie Download"".",The Kid in a candy store series follows the host of which other show?,FX Movie Download,PASS,halueval, FX Movie Download,"[{'content': 'Kid in a Candy Store is a reality television series that originally premiered on Food Network on July 12, 2010. The show follows Adam Gertler on his ""hunt to find the craziest desserts in the world of candy confections"".Adam Gertler is an American chef, television personality and occasional actor. He was the runner-up on season four of ""The Next Food Network Star"" and is a host of ""FX Movie Download"".', 'score': 2.216796875, 'rank': 1, 'document_id': '059052a5-beb4-438e-9ce1-8abf01d68d57', 'passage_id': 0}]"
5523,halueval-1623,"Mike Connors (born Krekor Ohanian; August 15, 1925 â€“ January 26, 2017) was an Armenian-American actor best known for playing private detective Joe Mannix in the CBS television series ""Mannix"" from 1967 to 1975, a role which earned him a Golden Globe Award in 1970, the first of six straight nominations, as well as four consecutive Emmy nominations from 1970 through 1973.Leon Danielian (31 October 1920 â€“ 8 March 1997) was an American ballet dancer, teacher, choreographer, and educator.",Mike Connors and Leon Danielian were both entertainers of what nationality?,American,PASS,halueval, Armenian-American,"[{'content': 'Mike Connors (born Krekor Ohanian; August 15, 1925 â€“ January 26, 2017) was an Armenian-American actor best known for playing private detective Joe Mannix in the CBS television series ""Mannix"" from 1967 to 1975, a role which earned him a Golden Globe Award in 1970, the first of six straight nominations, as well as four consecutive Emmy nominations from 1970 through 1973.Leon Danielian (31 October 1920 â€“ 8 March 1997) was an American ballet dancer, teacher, choreographer, and educator.', 'score': 1.853515625, 'rank': 1, 'document_id': '91d601e5-17b0-45c7-af44-259832fd771f', 'passage_id': 0}]"
